mmsi,width,length,draught,obstime,longitude,latitude,sog,cog,WaterDepth,typecargo,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-10T21:37:07Z,103.72615,1.260433333,0,78,17.3124,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-10T21:46:07Z,103.72615,1.26045,0,214,15.9967,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-10T21:49:07Z,103.7261667,1.260466667,0,232,15.9967,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-10T21:55:07Z,103.7261667,1.260466667,0,117,15.9967,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-10T22:04:07Z,103.7261333,1.260433333,0,211,17.3124,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-10T22:07:07Z,103.7261833,1.260433333,0,211,15.9967,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-10T22:10:07Z,103.7261333,1.260433333,0,211,17.3124,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-10T22:13:07Z,103.7262167,1.260483333,0,211,15.9967,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-10T22:16:07Z,103.7261667,1.260466667,0,211,15.9967,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-10T22:22:07Z,103.7261833,1.260466667,0,129,15.9967,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-10T22:49:07Z,103.72615,1.260466667,0,174,15.9967,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-10T23:04:07Z,103.7261833,1.26045,0,97,15.9967,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-10T23:07:07Z,103.72615,1.26045,0,97,15.9967,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-10T23:13:07Z,103.72615,1.26045,0,97,15.9967,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-10T23:25:07Z,103.7261333,1.26045,0,97,17.3124,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-10T23:28:07Z,103.72615,1.26045,0,56,15.9967,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-10T23:40:07Z,103.7261667,1.26045,0,56,15.9967,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-10T23:46:08Z,103.7261333,1.26045,0,56,17.3124,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T00:07:07Z,103.7261833,1.260433333,0,92,15.9967,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T00:19:07Z,103.7261333,1.26045,0,45,17.3124,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T00:34:07Z,103.72615,1.260416667,0,45,17.3124,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T00:40:07Z,103.72615,1.260433333,0,45,17.3124,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T00:46:07Z,103.7261333,1.260416667,0,36,17.3124,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T00:49:07Z,103.7261333,1.260416667,0,36,17.3124,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T00:55:07Z,103.7262167,1.260433333,0,36,15.9967,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T01:01:07Z,103.7262,1.260416667,0,36,15.9967,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T01:04:07Z,103.7261833,1.260416667,0,293,17.3124,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T01:10:07Z,103.72615,1.2604,0,292,17.3124,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T01:22:07Z,103.72615,1.2604,0,292,17.3124,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T01:25:07Z,103.7261833,1.2604,0,292,17.3124,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T01:28:07Z,103.7261833,1.260416667,0,292,17.3124,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T01:34:07Z,103.7261667,1.260366667,0,28,17.3124,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T01:37:07Z,103.7261667,1.2604,0,28,17.3124,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T01:46:07Z,103.7261667,1.2604,0,28,17.3124,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T01:52:07Z,103.7262,1.26035,0,140,17.3124,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T01:58:07Z,103.7262,1.260416667,0,140,15.9967,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T02:01:07Z,103.7262,1.260383333,0,80,17.3124,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T02:04:07Z,103.7261833,1.260383333,0,80,17.3124,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T02:10:07Z,103.7261667,1.2604,0,80,17.3124,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T02:28:07Z,103.7261667,1.260366667,0,80,17.3124,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T02:34:07Z,103.72615,1.26035,0,80,17.3124,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T02:40:07Z,103.7262,1.260383333,0,303,17.3124,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T02:49:07Z,103.72615,1.260383333,0,106,17.3124,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T02:55:07Z,103.7261333,1.260383333,0,106,17.3124,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T02:58:07Z,103.7261333,1.260366667,0,106,17.3124,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T03:04:07Z,103.7261833,1.260383333,0,106,17.3124,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T03:07:07Z,103.7261667,1.260383333,0,106,17.3124,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T03:10:07Z,103.7261167,1.2604,0,106,17.3124,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T03:19:07Z,103.7261333,1.260366667,0,106,17.3124,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T03:34:07Z,103.7261833,1.2604,0,106,17.3124,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T03:37:07Z,103.7261833,1.260383333,0,106,17.3124,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T03:40:07Z,103.7261833,1.2604,0,106,17.3124,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T03:46:07Z,103.7261667,1.260366667,0,106,17.3124,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T03:55:07Z,103.7261667,1.2604,0,106,17.3124,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T04:01:07Z,103.7261667,1.2604,0,106,17.3124,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T04:04:07Z,103.72615,1.260366667,0,106,17.3124,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T04:07:07Z,103.7261667,1.260383333,0,106,17.3124,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T04:13:07Z,103.7261667,1.260383333,0,106,17.3124,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T04:19:07Z,103.7261833,1.260383333,0,70,17.3124,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T04:25:07Z,103.72615,1.260383333,0,73,17.3124,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T04:28:07Z,103.7261833,1.260383333,0,73,17.3124,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T04:31:07Z,103.7261667,1.260416667,0,73,17.3124,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T04:34:07Z,103.72615,1.260383333,0,73,17.3124,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T04:43:07Z,103.72615,1.260383333,0,73,17.3124,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T04:49:07Z,103.7261833,1.2604,0,73,17.3124,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T04:55:07Z,103.7261667,1.26045,0,73,15.9967,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T05:01:07Z,103.7261833,1.2604,0,73,17.3124,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T05:07:07Z,103.7261833,1.260416667,0,73,17.3124,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T05:19:07Z,103.7261667,1.2604,0,59,17.3124,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T05:25:07Z,103.7261667,1.260383333,0,59,17.3124,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T05:31:07Z,103.7261667,1.26035,0,59,17.3124,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T05:40:07Z,103.72615,1.2604,0,59,17.3124,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T05:43:07Z,103.7261667,1.2604,0,59,17.3124,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T05:49:07Z,103.7261667,1.260383333,0,59,17.3124,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T05:55:07Z,103.7262,1.2604,0,59,17.3124,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T05:58:07Z,103.7261833,1.2604,0,59,17.3124,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T06:07:07Z,103.7262,1.260383333,0,50,17.3124,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T06:13:07Z,103.7261667,1.260366667,0,297,17.3124,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T06:19:07Z,103.7261833,1.2604,0,105,17.3124,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T06:25:07Z,103.7261333,1.260383333,0,289,17.3124,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T06:31:07Z,103.72615,1.260383333,0,289,17.3124,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T06:37:07Z,103.72615,1.2604,0,94,17.3124,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T06:43:07Z,103.7261,1.260366667,0,94,17.3124,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T06:49:07Z,103.7261833,1.2604,0,215,17.3124,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T06:55:07Z,103.7261667,1.260383333,0,215,17.3124,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T07:07:07Z,103.7261333,1.260383333,0,39,17.3124,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T07:10:07Z,103.7261667,1.2604,0,39,17.3124,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T07:19:07Z,103.7261333,1.260383333,0,39,17.3124,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T07:43:07Z,103.72615,1.260433333,0,89,17.3124,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T07:49:07Z,103.72615,1.2604,0,89,17.3124,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T08:22:07Z,103.7261667,1.260366667,0,89,17.3124,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T08:28:07Z,103.7261833,1.260383333,0,89,17.3124,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T08:40:07Z,103.72615,1.260366667,0,89,17.3124,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T08:43:07Z,103.7261667,1.260383333,0,89,17.3124,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T08:49:07Z,103.7261667,1.260383333,0,85,17.3124,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T08:55:07Z,103.7261667,1.26035,0,85,17.3124,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T09:01:07Z,103.7261833,1.260416667,0,85,17.3124,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T09:04:07Z,103.7261667,1.260383333,0,85,17.3124,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T09:10:07Z,103.7261333,1.2604,0,297,17.3124,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T09:15:20Z,103.7262167,1.2604,0,112,15.9967,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T09:21:20Z,103.7261333,1.26035,0,287,17.3124,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T09:27:20Z,103.7262,1.260383333,0,287,17.3124,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T09:51:20Z,103.7261167,1.26035,0,260,17.3124,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T10:03:20Z,103.7261333,1.260333333,0,260,17.3124,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T10:21:21Z,103.7261,1.260366667,0,173,17.3124,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T10:51:21Z,103.7261167,1.260366667,0,38,17.3124,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T11:06:20Z,103.7261167,1.2604,0,289,17.3124,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T11:21:20Z,103.7261,1.260366667,0,85,17.3124,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T11:30:20Z,103.7261,1.260383333,0,85,17.3124,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T11:33:21Z,103.7261167,1.260383333,0,85,17.3124,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T11:36:20Z,103.7261333,1.260366667,0,85,17.3124,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T11:45:21Z,103.7261333,1.260383333,0,85,17.3124,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T11:48:20Z,103.7261333,1.260383333,0,85,17.3124,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T12:03:20Z,103.7261167,1.260383333,0,59,17.3124,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T12:06:20Z,103.7261,1.260383333,0,59,17.3124,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T12:27:20Z,103.7261167,1.2604,0,293,17.3124,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T12:33:20Z,103.72615,1.260366667,0,293,17.3124,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T12:36:20Z,103.72615,1.260366667,0,293,17.3124,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T12:39:20Z,103.7261,1.260383333,0,293,17.3124,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T12:45:20Z,103.7262,1.2604,0,293,17.3124,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T12:48:20Z,103.7261667,1.260383333,0,293,17.3124,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T12:51:20Z,103.7261833,1.2604,0,293,17.3124,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T13:00:20Z,103.7261667,1.260383333,0,293,17.3124,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T13:12:20Z,103.72615,1.2604,0,293,17.3124,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T13:18:20Z,103.7261333,1.2604,0,293,17.3124,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T13:27:21Z,103.7261333,1.260416667,0,293,17.3124,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T13:36:20Z,103.72615,1.2604,0,293,17.3124,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T13:42:21Z,103.7261667,1.260416667,0,293,17.3124,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T13:48:20Z,103.7261333,1.2604,0,293,17.3124,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T13:51:20Z,103.72615,1.260383333,0,293,17.3124,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T13:54:20Z,103.7261667,1.260383333,0,293,17.3124,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T14:00:20Z,103.72615,1.2604,0,293,17.3124,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T14:21:20Z,103.7262,1.2604,0,272,17.3124,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T14:30:20Z,103.7261667,1.260433333,0,272,17.3124,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T14:33:20Z,103.7261833,1.260416667,0,272,17.3124,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T14:45:20Z,103.72615,1.260416667,0,272,17.3124,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T14:57:20Z,103.72615,1.260433333,0,272,17.3124,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T15:09:20Z,103.72615,1.260433333,0,272,17.3124,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T15:12:20Z,103.72615,1.260433333,0,272,17.3124,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T15:27:20Z,103.7261333,1.2604,0,272,17.3124,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T15:48:20Z,103.72615,1.260433333,0,282,17.3124,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T15:51:21Z,103.7261333,1.2604,0,281,17.3124,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T15:54:20Z,103.7261667,1.260416667,0,282,17.3124,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T16:18:20Z,103.7261667,1.260416667,0,148,17.3124,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T16:30:20Z,103.7261833,1.260416667,0,148,17.3124,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T16:33:21Z,103.7261833,1.260416667,0,148,17.3124,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T16:36:20Z,103.7261833,1.260416667,0,148,17.3124,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T16:48:20Z,103.7261667,1.260433333,0,148,17.3124,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T17:03:20Z,103.7261833,1.260416667,0,300,17.3124,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T17:09:20Z,103.72615,1.260416667,0,300,17.3124,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T17:15:20Z,103.72615,1.260416667,0,300,17.3124,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T17:27:20Z,103.7262,1.260433333,0,117,15.9967,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T17:51:20Z,103.7262,1.260433333,0,117,15.9967,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T18:00:20Z,103.7261833,1.260433333,0,117,15.9967,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T18:03:20Z,103.7261667,1.260433333,0,262,17.3124,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T18:12:21Z,103.72615,1.260433333,0,114,17.3124,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T18:27:21Z,103.7261833,1.260433333,0,114,15.9967,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T18:33:20Z,103.7261667,1.260433333,0,114,17.3124,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T18:45:20Z,103.72615,1.260433333,0,77,17.3124,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T18:54:20Z,103.7261833,1.2604,0,77,17.3124,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T19:18:21Z,103.7262,1.26045,0,77,15.9967,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T19:24:20Z,103.7262167,1.26045,0,84,15.9967,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T19:30:21Z,103.7262,1.26045,0,215,15.9967,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T19:39:20Z,103.7262167,1.26045,0,42,15.9967,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T19:42:20Z,103.7262167,1.260433333,0,42,15.9967,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T19:48:21Z,103.7261833,1.260433333,0,42,15.9967,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T19:51:20Z,103.7262,1.26045,0,42,15.9967,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T19:54:20Z,103.7262,1.260433333,0,42,15.9967,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T20:00:20Z,103.7262,1.26045,0,42,15.9967,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T20:24:21Z,103.7262,1.260433333,0,85,15.9967,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T20:30:20Z,103.7262333,1.26045,0,84,15.9967,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T20:36:20Z,103.72615,1.260466667,0,84,15.9967,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T20:39:20Z,103.7261667,1.260483333,0,84,15.9967,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T20:42:21Z,103.7261833,1.260483333,0,84,15.9967,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T20:45:21Z,103.7261833,1.260466667,0,84,15.9967,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T20:54:21Z,103.7262167,1.260466667,0,84,15.9967,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T21:00:20Z,103.7261667,1.260433333,0,84,17.3124,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T21:06:21Z,103.7261667,1.260433333,0,84,17.3124,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T21:09:20Z,103.7261667,1.260433333,0,92,17.3124,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T21:15:20Z,103.7261833,1.260466667,0,92,15.9967,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T21:18:20Z,103.7261833,1.26045,0,92,15.9967,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T21:24:21Z,103.7261833,1.260466667,0,64,15.9967,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T21:27:20Z,103.7261667,1.26045,0,64,15.9967,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T21:30:20Z,103.7261833,1.26045,0,64,15.9967,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T21:36:20Z,103.7262167,1.2605,0,229,15.9967,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T21:42:21Z,103.7261833,1.260483333,0,53,15.9967,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T21:45:21Z,103.72615,1.260466667,0,53,15.9967,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T21:51:21Z,103.7261667,1.2605,0,234,15.9967,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T21:57:20Z,103.7261833,1.260483333,0,271,15.9967,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T22:03:21Z,103.7261667,1.260483333,0,149,15.9967,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T22:06:20Z,103.72615,1.260516667,0,149,15.9967,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T22:09:21Z,103.7262,1.260516667,0,149,15.9967,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T22:12:21Z,103.7261833,1.260483333,0,149,15.9967,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T22:15:21Z,103.7261833,1.260466667,0,149,15.9967,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T22:30:20Z,103.7261667,1.260416667,0,149,17.3124,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T22:33:20Z,103.72615,1.26045,0,184,15.9967,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T22:36:20Z,103.72615,1.260466667,0,183,15.9967,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T22:39:21Z,103.7261333,1.26045,0,183,17.3124,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T22:42:21Z,103.72615,1.260483333,0,183,15.9967,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T22:45:20Z,103.72615,1.2605,0,27,15.9967,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T22:51:20Z,103.7261667,1.260433333,0,27,17.3124,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T22:54:21Z,103.72615,1.26045,0,27,15.9967,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T22:57:20Z,103.72615,1.260466667,0,27,15.9967,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T23:00:20Z,103.7261833,1.260466667,0,27,15.9967,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T23:12:21Z,103.7261,1.260483333,0,27,17.3124,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T23:18:21Z,103.7261333,1.26045,0,27,17.3124,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T23:24:21Z,103.72615,1.26045,0,27,15.9967,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T23:30:21Z,103.7261333,1.260433333,0,117,17.3124,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T23:39:21Z,103.7261333,1.260466667,0,117,15.9967,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T23:42:21Z,103.72615,1.26045,0,117,15.9967,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T23:45:20Z,103.72615,1.260433333,0,117,17.3124,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-11T23:57:20Z,103.7261667,1.260416667,0,112,17.3124,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-12T00:00:20Z,103.7261667,1.26045,0,112,15.9967,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-12T00:03:20Z,103.72615,1.260416667,0,175,17.3124,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-12T00:06:20Z,103.7261833,1.26045,0,175,15.9967,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-12T00:12:20Z,103.7261667,1.260433333,0,175,17.3124,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-12T00:18:20Z,103.72615,1.26045,0,92,15.9967,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-12T00:24:21Z,103.7262,1.26045,0,92,15.9967,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-12T00:30:20Z,103.7261667,1.260466667,0,92,15.9967,80,,,,,,,,,,,,,,,,
220258000,32,228,8,2023-03-12T00:33:20Z,103.7262167,1.260483333,0,92,15.9967,80,,,,,,,,,,,,,,,,
